customer_id,Recency,Frequency,Monetary,Loyalty
15426,19,9,2156.3500000000026,Repeat
15427,33,3,1430.5399999999997,Repeat
15428,15,4,762.7500000000002,Repeat
15429,27,2,397.3499999999998,Repeat
15430,468,2,954.7499999999999,Repeat
15431,503,1,153.24,One-time
15432,23,2,320.76,Repeat
15433,214,2,533.2999999999998,Repeat
15434,8,11,2567.0599999999986,Repeat
15435,22,1,149.29000000000005,One-time
15436,12,3,1067.75,Repeat
15437,262,2,393.4499999999998,Repeat
15438,131,1,156.57999999999998,One-time
15439,405,4,1269.0499999999997,Repeat
15440,55,3,383.67999999999995,Repeat
15441,396,3,1254.2100000000003,Repeat
15442,249,1,594.0,One-time
15443,2,14,5114.22999999999,Repeat
15444,9,2,1411.2100000000016,Repeat
15445,264,2,284.5,Repeat
15446,377,3,399.74999999999994,Repeat
15447,331,5,492.87999999999994,Repeat
15448,313,2,788.8099999999998,Repeat
15449,26,3,974.52,Repeat
15450,30,1,429.84,One-time
15451,434,2,226.85999999999999,Repeat
15452,30,6,1785.1100000000004,Repeat
15453,2,7,1371.770000000001,Repeat
15454,362,2,305.99,Repeat
15455,598,1,38.25,One-time
15456,283,10,2091.519999999998,Repeat
15457,262,1,237.07000000000002,One-time
15458,25,2,370.43999999999994,Repeat
15459,417,2,202.83,Repeat
15460,354,1,214.26,One-time
15461,461,2,429.7,Repeat
15462,94,4,737.0499999999998,Repeat
15463,29,1,126.14,One-time
15464,338,1,1044.6500000000005,One-time
15465,20,32,12100.400000000003,Repeat
15466,85,4,1560.46,Repeat
15467,9,3,524.88,Repeat
15468,51,3,1430.48,Repeat
15469,50,3,874.2499999999999,Repeat
15470,576,1,63.419999999999995,One-time
15471,2,3,1292.0099999999995,Repeat
15472,113,1,371.56,One-time
15473,14,8,2046.0,Repeat
15474,596,1,150.35000000000002,One-time
15475,77,1,454.10999999999984,One-time
15476,380,4,2209.9799999999996,Repeat
15477,650,1,368.4,One-time
15478,40,3,1983.4799999999998,Repeat
15479,733,1,147.39999999999998,One-time
15480,116,5,6279.0,Repeat
15481,401,1,1993.3400000000004,One-time
15482,16,19,14417.36,Repeat
15483,161,10,817.82,Repeat
15484,1,6,4652.100000000003,Repeat
15485,30,7,4810.919999999999,Repeat
15486,527,1,102.0,One-time
15487,680,1,231.32000000000002,One-time
15488,93,5,431.92,Repeat
15489,23,8,2419.610000000001,Repeat
15490,430,1,210.84999999999997,One-time
15491,95,6,3100.0900000000015,Repeat
15492,28,2,659.4599999999999,Repeat
15493,33,9,4121.679999999988,Repeat
15494,21,5,3702.600000000001,Repeat
15495,379,1,246.49999999999997,One-time
15496,631,1,146.14,One-time
15497,18,9,8657.38999999999,Repeat
15498,3,44,24972.86,Repeat
15499,724,1,158.64999999999998,One-time
15500,8,4,1131.5600000000004,Repeat
15501,405,2,399.9499999999998,Repeat
15502,16,14,13003.869999999999,Repeat
15503,363,2,257.2999999999999,Repeat
15504,81,4,402.7,Repeat
15505,53,5,3610.9600000000005,Repeat
15506,23,6,2030.3299999999986,Repeat
15507,172,1,475.85999999999996,One-time
15508,189,6,1000.2700000000002,Repeat
15509,380,1,152.41,One-time
15510,331,1,250.0,One-time
15511,12,5,900.5300000000001,Repeat
15512,156,4,331.58000000000004,Repeat
15513,33,35,26437.05000000003,Repeat
15514,12,18,6392.059999999997,Repeat
15515,387,1,171.80999999999997,One-time
15516,45,3,62.43,Repeat
15517,233,1,267.03000000000003,One-time
15518,64,15,4189.989999999994,Repeat
15519,383,2,344.60999999999996,Repeat
15520,2,1,343.49999999999994,One-time
15521,40,16,7098.239999999993,Repeat
15522,33,2,397.98999999999995,Repeat
15523,84,16,17259.190000000006,Repeat
15524,25,2,591.4,Repeat
15525,2,4,890.2200000000001,Repeat
15526,33,2,148.44,Repeat
15527,19,23,5554.889999999996,Repeat
15528,254,1,229.32999999999993,One-time
15529,23,12,4783.659999999992,Repeat
15530,22,5,1808.6799999999996,Repeat
15531,8,2,1972.3899999999996,Repeat
15532,25,10,3738.8499999999945,Repeat
15533,19,3,807.5699999999997,Repeat
15534,726,1,162.25,One-time
15535,173,6,1044.3700000000015,Repeat
15536,409,1,259.09000000000003,One-time
15537,163,1,110.92000000000003,One-time
15538,538,6,3358.4,Repeat
15539,7,1,538.46,One-time
15540,11,2,460.68,Repeat
15541,114,1,85.13000000000002,One-time
15542,512,3,855.7100000000008,Repeat
15543,288,2,242.26000000000002,Repeat
15544,9,20,7807.890000000011,Repeat
15545,54,2,288.9699999999999,Repeat
15546,607,2,1079.1,Repeat
15547,7,26,10057.050000000001,Repeat
15548,596,1,158.08999999999997,One-time
15549,77,8,2334.16,Repeat
15550,4,12,2211.0499999999984,Repeat
15551,37,7,1679.810000000001,Repeat
15552,217,2,252.51999999999995,Repeat
15553,60,1,428.9299999999999,One-time
15554,278,1,217.2,One-time
15555,12,36,11243.910000000064,Repeat
15556,24,1,279.77,One-time
15557,29,1,468.90999999999997,One-time
15558,639,1,202.67999999999998,One-time
15559,568,1,1109.3999999999996,One-time
15560,398,2,153.51999999999998,Repeat
15561,12,8,1934.3899999999996,Repeat
15562,352,3,671.4300000000001,Repeat
15563,22,7,2859.4599999999964,Repeat
15564,463,2,70.74000000000001,Repeat
15565,50,2,173.15999999999997,Repeat
15566,393,2,227.87,Repeat
15567,19,1,186.01000000000002,One-time
15568,3,3,758.2899999999998,Repeat
15569,104,10,3583.4500000000016,Repeat
15570,7,25,8736.489999999987,Repeat
15571,12,14,3892.3499999999967,Repeat
15572,5,10,3965.200000000001,Repeat
15573,32,5,1188.4200000000012,Repeat
15574,178,6,1101.4400000000007,Repeat
15575,620,1,30.1,One-time
15576,38,1,921.3700000000002,One-time
15577,151,5,396.02999999999986,Repeat
15578,162,1,127.1,One-time
15579,69,5,1250.6300000000012,Repeat
15580,377,8,1375.39,Repeat
15581,121,38,7480.3999999999905,Repeat
15582,25,3,682.9100000000001,Repeat
15583,376,1,95.96000000000001,One-time
15584,24,6,1268.2000000000016,Repeat
15585,177,1,455.30000000000007,One-time
15586,593,3,1139.1,Repeat
15587,50,7,1522.0799999999997,Repeat
15588,678,1,579.6,One-time
15589,256,3,478.53,Repeat
15590,382,5,1496.6000000000001,Repeat
15591,583,3,217.9,Repeat
15592,47,1,388.58,One-time
15593,71,1,199.8,One-time
15594,16,5,1771.78,Repeat
15595,488,1,357.6,One-time
15596,101,9,2727.7199999999993,Repeat
15597,35,2,563.3700000000001,Repeat
15598,53,2,548.0199999999999,Repeat
15599,27,3,1250.0600000000002,Repeat
15600,428,4,1199.3100000000002,Repeat
15601,11,30,14191.74000000002,Repeat
15602,8,16,3137.9599999999996,Repeat
15603,79,2,88.48,Repeat
15604,52,1,216.39000000000001,One-time
15605,36,9,1741.9499999999998,Repeat
15606,61,17,5230.989999999998,Repeat
15607,337,9,1708.9699999999998,Repeat
15608,28,5,1785.98,Repeat
15609,184,1,298.48,One-time
15610,52,1,112.46,One-time
15611,10,26,2997.2799999999993,Repeat
15612,36,2,195.15,Repeat
15613,610,1,433.7199999999999,One-time
15614,438,4,3147.3599999999988,Repeat
15615,10,47,21373.969999999947,Repeat
15616,438,1,317.10999999999996,One-time
15617,396,3,828.5500000000002,Repeat
15618,33,4,776.8510000000002,Repeat
15619,11,1,336.40000000000003,One-time
15620,57,4,1942.3600000000008,Repeat
15621,4,4,1293.0300000000002,Repeat
15622,43,17,7852.609999999994,Repeat
15623,141,8,2437.050000000002,Repeat
15624,117,4,588.1300000000001,Repeat
15625,104,9,3236.4,Repeat
15626,75,3,1067.52,Repeat
15627,457,2,566.8999999999999,Repeat
15628,5,17,5333.079999999998,Repeat
15629,450,4,2240.900000000001,Repeat
15630,45,3,1481.3999999999992,Repeat
15631,642,1,596.6700000000001,One-time
15632,16,8,3285.310000000001,Repeat
15633,509,13,4335.959999999997,Repeat
15634,17,2,554.6500000000001,Repeat
15635,396,1,100.35,One-time
15636,90,4,1444.5800000000006,Repeat
15637,53,5,797.5900000000003,Repeat
15638,379,6,2265.2,Repeat
15639,134,3,1065.08,Repeat
15640,4,29,23494.31000000004,Repeat
15641,105,12,5345.549999999995,Repeat
15642,730,1,105.78000000000003,One-time
15643,192,3,664.0000000000002,Repeat
15644,166,4,803.5399999999997,Repeat
15645,19,3,1055.1699999999994,Repeat
15646,158,5,784.8100000000005,Repeat
15647,415,1,169.0,One-time
15648,204,2,639.5,Repeat
15649,336,4,1660.35,Repeat
15650,522,2,553.8799999999999,Repeat
15651,37,5,1259.0599999999997,Repeat
15652,91,5,1405.94,Repeat
15653,93,2,877.4399999999999,Repeat
15654,9,2,922.5300000000002,Repeat
15655,243,1,560.67,One-time
15656,45,4,748.5000000000001,Repeat
15657,23,1,30.0,One-time
15658,190,8,2117.270000000001,Repeat
15659,44,3,532.4900000000001,Repeat
15660,25,15,2603.690000000001,Repeat
15661,317,8,1215.95,Repeat
15662,661,2,283.73,Repeat
15663,106,1,138.14000000000001,One-time
15664,51,4,1254.0300000000002,Repeat
15665,168,5,3987.0700000000006,Repeat
15666,472,2,632.94,Repeat
15667,40,1,301.32000000000005,One-time
15668,218,1,76.32000000000001,One-time
15669,40,4,684.34,Repeat
15670,297,2,325.20000000000005,Repeat
15671,19,7,2657.1300000000006,Repeat
15672,725,1,45.300000000000004,One-time
15673,88,9,6204.319999999993,Repeat
15674,73,13,6948.229999999999,Repeat
15675,81,4,542.04,Repeat
15676,19,3,3435.7599999999998,Repeat
15677,49,3,1305.63,Repeat
15678,53,3,1825.9399999999994,Repeat
15679,24,4,781.2799999999999,Repeat
15680,9,10,4028.689999999998,Repeat
15681,25,14,2989.700000000001,Repeat
15682,599,2,318.23999999999995,Repeat
15683,117,2,524.54,Repeat
15684,547,3,173.95000000000002,Repeat
15685,450,1,55.98000000000001,One-time
15686,420,1,90.0,One-time
15687,9,9,2993.099999999999,Repeat
15688,419,1,190.57,One-time
15689,120,3,521.0300000000001,Repeat
15690,4,2,239.76000000000002,Repeat
15691,252,4,571.3,Repeat
15692,28,1,191.04000000000002,One-time
15693,659,1,37.5,One-time
15694,1,24,9978.47999999999,Repeat
15695,267,4,1131.0399999999997,Repeat
15696,33,13,3881.2199999999966,Repeat
15697,690,1,246.75,One-time
15698,624,1,46.2,One-time
15699,18,1,309.6499999999999,One-time
15700,172,2,696.6799999999996,Repeat
15701,2,4,1529.0,Repeat
15702,476,2,140.39,Repeat
15703,265,1,211.5,One-time
15704,140,6,3734.6600000000017,Repeat
15705,201,1,143.10000000000002,One-time
15706,64,4,1060.56,Repeat
15707,35,4,916.9800000000001,Repeat
15708,41,9,3887.1499999999996,Repeat
15709,284,2,327.85,Repeat
15710,417,1,898.8700000000005,One-time
15711,557,2,420.25,Repeat
15712,9,12,3472.4099999999985,Repeat
15713,143,4,839.6400000000002,Repeat
15714,12,5,783.96,Repeat
15715,556,5,658.02,Repeat
15716,146,11,2485.2599999999993,Repeat
15717,234,5,607.0000000000001,Repeat
15718,540,1,293.78999999999996,One-time
15719,33,31,10195.969999999936,Repeat
15720,24,2,739.2200000000001,Repeat
15721,12,1,471.3999999999999,One-time
15722,36,11,5234.0,Repeat
15723,365,4,930.7000000000005,Repeat
15724,201,3,310.85,Repeat
15725,15,1,415.2500000000001,One-time
15726,390,1,321.9100000000001,One-time
15727,17,15,9371.709999999988,Repeat
15728,380,2,544.6,Repeat
15729,213,3,192.55,Repeat
15730,66,5,1726.5800000000006,Repeat
15731,554,1,125.3,One-time
15732,212,10,1543.9700000000003,Repeat
15733,283,1,162.3,One-time
15734,115,4,2263.2999999999997,Repeat
15735,421,1,327.67999999999995,One-time
15736,435,2,1767.1200000000003,Repeat
15737,15,8,1188.12,Repeat
15738,19,41,13043.320000000009,Repeat
15739,66,1,449.12000000000006,One-time
15740,49,1,154.88000000000002,One-time
15741,458,2,208.62,Repeat
15742,619,1,156.86999999999998,One-time
15743,16,4,775.9600000000003,Repeat
15744,78,1,34.8,One-time
15745,19,4,1094.59,Repeat
15746,134,1,196.87999999999997,One-time
15747,13,9,2499.8099999999995,Repeat
15748,40,3,609.8100000000003,Repeat
15749,235,3,44534.3,Repeat
15750,3,18,6452.990999999984,Repeat
15751,461,11,1380.4400000000005,Repeat
15752,40,9,3924.910000000008,Repeat
15753,305,1,79.2,One-time
15754,51,9,3037.609999999999,Repeat
15755,10,17,5993.119999999987,Repeat
15756,61,4,528.0099999999995,Repeat
15757,66,6,2940.3599999999983,Repeat
15758,25,1,205.25,One-time
15759,218,7,830.93,Repeat
15760,631,2,13916.34,Repeat
15761,443,1,143.05,One-time
15762,65,2,583.75,Repeat
15763,32,2,1086.9200000000003,Repeat
15764,88,8,4503.08,Repeat
15765,667,1,370.6299999999999,One-time
15766,64,3,831.0600000000002,Repeat
15768,116,34,15308.89,Repeat
15769,7,46,88612.51999999999,Repeat
15770,613,1,321.45000000000005,One-time
15771,604,3,1006.5400000000002,Repeat
15772,418,1,280.88000000000005,One-time
15773,6,2,774.5200000000001,Repeat
15774,69,6,1288.3400000000004,Repeat
15775,245,2,150.5,Repeat
15776,133,1,241.62000000000003,One-time
15777,241,7,1762.61,Repeat
15778,431,1,307.95000000000005,One-time
15779,463,2,124.08,Repeat
15780,184,3,475.28000000000003,Repeat
15781,25,3,345.4600000000001,Repeat
15782,10,4,4014.0999999999995,Repeat
15783,11,1,246.3,One-time
15784,468,2,848.3299999999998,Repeat
15785,33,16,5969.929999999996,Repeat
15786,46,5,8501.619999999994,Repeat
15787,26,3,933.26,Repeat
15788,509,1,221.83000000000004,One-time
15789,358,6,1962.0099999999989,Repeat
15790,10,1,218.74999999999997,One-time
15791,44,5,3608.340000000001,Repeat
15792,400,2,933.8400000000001,Repeat
15793,15,8,2399.5699999999997,Repeat
15794,736,2,777.0,Repeat
15795,150,8,1979.8699999999997,Repeat
15796,1,17,5171.6299999999965,Repeat
15797,113,6,2821.08,Repeat
15798,493,3,1535.3700000000001,Repeat
15799,76,4,1421.3399999999995,Repeat
15800,107,7,1227.07,Repeat
15801,46,3,1063.9499999999998,Repeat
15802,143,1,451.42,One-time
15803,51,4,1929.66,Repeat
15804,1,13,4206.389999999997,Repeat
15805,23,30,10148.929999999993,Repeat
15806,46,3,784.5799999999999,Repeat
15807,50,5,1817.52,Repeat
15808,306,21,17180.25000000004,Repeat
15809,36,7,1274.4400000000007,Repeat
15810,79,8,2999.04,Repeat
15811,22,7,3486.1499999999983,Repeat
15812,107,12,5201.4699999999975,Repeat
15813,208,2,1303.9099999999999,Repeat
15814,17,6,2634.4400000000005,Repeat
15815,64,5,2100.6000000000004,Repeat
15816,542,2,144.15,Repeat
15817,421,3,2766.399999999999,Repeat
15818,588,1,340.5,One-time
15819,49,10,3934.7900000000004,Repeat
15820,320,1,206.98000000000002,One-time
15821,44,2,570.96,Repeat
15822,3,6,1840.0599999999995,Repeat
15823,372,3,3882.1700000000005,Repeat
15824,453,2,890.9399999999997,Repeat
15825,172,1,532.94,One-time
15826,56,4,2598.28,Repeat
15827,73,28,3603.140000000001,Repeat
15828,375,1,1108.8199999999997,One-time
15829,99,2,636.14,Repeat
15830,38,1,576.0,One-time
15831,58,3,794.6399999999999,Repeat
15832,254,1,836.7899999999998,One-time
15833,738,1,80.4,One-time
15834,70,7,3764.3899999999967,Repeat
15835,44,4,954.0899999999996,Repeat
15836,50,1,137.37,One-time
15837,65,2,777.0099999999999,Repeat
15838,11,34,73205.49999999993,Repeat
15839,33,3,1048.4900000000002,Repeat
15840,59,2,355.56,Repeat
15841,73,9,2742.4099999999994,Repeat
15842,393,2,548.8000000000001,Repeat
15843,304,1,118.95,One-time
15844,46,1,130.74,One-time
15845,18,11,4426.280000000001,Repeat
15846,385,1,107.01000000000002,One-time
15847,38,5,822.5700000000003,Repeat
15848,622,1,137.99,One-time
15850,19,6,1006.7500000000001,Repeat
15851,527,1,109.72999999999999,One-time
15852,187,3,257.26,Repeat
15853,52,1,110.80000000000001,One-time
15854,4,21,5578.279999999993,Repeat
15855,137,6,1052.7200000000003,Repeat
15856,4,52,32275.950000000135,Repeat
15857,19,2,570.48,Repeat
15858,16,13,3552.409999999992,Repeat
15859,432,1,438.4599999999999,One-time
15860,41,17,2361.300000000004,Repeat
15861,12,12,4369.200000000006,Repeat
15862,8,13,2512.2900000000013,Repeat
15863,26,5,355.0999999999998,Repeat
15864,22,7,2180.76,Repeat
15865,41,5,2241.4199999999996,Repeat
15866,101,1,211.88999999999996,One-time
15867,5,31,8923.299999999981,Repeat
15868,583,1,94.53,One-time
15869,277,3,321.11,Repeat
15870,33,4,857.4599999999995,Repeat
15871,437,1,33.099999999999994,One-time
15872,15,4,729.2499999999997,Repeat
15873,500,4,313.91999999999996,Repeat
15874,64,21,11284.759999999995,Repeat
15875,646,1,108.51999999999998,One-time
15876,409,2,1449.1399999999996,Repeat
15877,2,2,490.33,Repeat
15878,562,2,330.7699999999999,Repeat
15879,404,4,1137.7999999999997,Repeat
15880,369,1,329.0299999999999,One-time
15881,312,5,501.39,Repeat
15882,199,8,1124.6599999999996,Repeat
15883,2,2,396.47999999999996,Repeat
15884,432,2,244.60000000000002,Repeat
15885,93,15,1951.82,Repeat
15886,60,4,1052.8700000000001,Repeat
15887,407,3,1027.15,Repeat
15888,81,3,429.16,Repeat
15889,157,8,1427.6000000000008,Repeat
15890,395,5,535.65,Repeat
15891,227,1,511.67999999999995,One-time
15892,669,1,128.20000000000002,One-time
15893,482,1,305.28000000000003,One-time
15894,253,2,258.25,Repeat
15895,150,1,179.17,One-time
15897,194,2,208.59,Repeat
15898,1,25,4996.4499999999925,Repeat
15899,369,1,56.25,One-time
15900,24,4,886.5699999999997,Repeat
15901,17,7,687.7199999999998,Repeat
15902,380,1,145.01000000000002,One-time
15903,10,12,8939.840000000002,Repeat
15904,8,1,164.67999999999998,One-time
15905,543,1,114.69000000000003,One-time
15906,20,10,2530.1899999999987,Repeat
15907,4,3,882.7199999999997,Repeat
15908,491,2,758.62,Repeat
15909,174,1,191.93999999999997,One-time
15910,1,15,2661.169999999999,Repeat
15911,624,8,1700.2400000000016,Repeat
15912,178,9,1074.6999999999998,Repeat
15913,534,1,6.300000000000001,One-time
15914,378,2,205.98999999999995,Repeat
15915,402,1,364.4499999999999,One-time
15916,16,13,3145.2399999999975,Repeat
15917,248,5,530.1699999999996,Repeat
15918,191,3,582.8799999999999,Repeat
15919,20,2,525.6899999999995,Repeat
15920,154,9,569.1400000000004,Repeat
15921,173,4,775.2599999999999,Repeat
15922,373,1,369.50000000000006,One-time
15923,373,1,127.08000000000003,One-time
15924,731,1,102.82000000000001,One-time
15925,194,1,207.15,One-time
15926,542,1,134.44,One-time
15927,647,1,106.54000000000002,One-time
15928,656,1,293.53000000000003,One-time
15929,644,1,594.0,One-time
15930,67,1,426.63000000000017,One-time
15931,428,1,239.89999999999998,One-time
15932,4,8,2495.870000000001,Repeat
15933,21,3,1107.4600000000003,Repeat
15934,418,2,2190.66,Repeat
15935,239,2,416.8600000000001,Repeat
15936,379,2,282.7900000000001,Repeat
15937,64,1,145.35,One-time
15938,112,9,734.81,Repeat
15939,90,16,9060.39,Repeat
15940,311,1,35.8,One-time
15941,637,1,405.0,One-time
15942,134,1,337.43999999999994,One-time
15943,650,2,271.28999999999996,Repeat
15944,277,4,2164.2400000000007,Repeat
15945,365,4,646.27,Repeat
15946,503,3,2304.1799999999994,Repeat
15947,83,1,1708.2400000000002,One-time
15948,8,3,1509.0900000000001,Repeat
15949,17,2,364.7199999999999,Repeat
15950,32,10,7120.910000000008,Repeat
15951,9,3,1013.17,Repeat
15952,34,4,781.9099999999999,Repeat
15953,15,18,3440.3399999999992,Repeat
15954,589,1,190.74999999999994,One-time
15955,24,22,8085.980000000002,Repeat
15956,551,2,617.6,Repeat
15957,32,3,921.25,Repeat
15958,74,4,462.1199999999999,Repeat
15959,682,3,542.8899999999999,Repeat
15960,374,4,410.94999999999993,Repeat
15961,379,1,451.28999999999996,One-time
15962,449,1,289.48,One-time
15963,20,2,470.7600000000001,Repeat
15964,663,1,269.21,One-time
15965,17,13,2771.9399999999996,Repeat
15966,451,1,426.5300000000001,One-time
15967,23,12,2966.000000000001,Repeat
15968,388,1,404.5499999999999,One-time
15969,3,5,1127.0500000000002,Repeat
15970,304,2,1017.3199999999996,Repeat
15971,18,18,5902.83,Repeat
15972,456,5,1769.3300000000015,Repeat
15973,367,3,680.6199999999999,Repeat
15974,39,7,3442.15,Repeat
15975,84,1,371.01,One-time
15976,165,6,1694.410000000002,Repeat
15977,17,2,1054.7299999999996,Repeat
15978,77,3,3279.4200000000014,Repeat
15979,603,1,329.21999999999997,One-time
15980,89,7,6543.680000000002,Repeat
15981,25,21,9362.770000000004,Repeat
15982,605,1,324.50999999999993,One-time
15983,22,8,3110.369999999999,Repeat
15984,3,30,8393.019999999984,Repeat
15985,123,7,2715.279999999999,Repeat
15986,30,2,354.42,Repeat
15987,12,8,1535.9900000000005,Repeat
15988,19,3,738.8900000000001,Repeat
15989,376,2,368.3099999999997,Repeat
15990,44,7,1997.7500000000002,Repeat
15991,534,1,150.55,One-time
15992,4,3,896.5999999999997,Repeat
15993,9,7,2777.6699999999987,Repeat
15994,55,3,1175.6799999999996,Repeat
15995,414,1,694.5400000000003,One-time
15996,88,7,1386.4,Repeat
15998,37,16,8274.139999999989,Repeat
15999,736,1,20.4,One-time
16000,3,3,12393.7,Repeat
16001,381,1,583.39,One-time
16002,625,1,169.21,One-time
16003,30,10,5613.829999999996,Repeat
16004,475,5,2146.390000000001,Repeat
16005,12,10,2365.4900000000002,Repeat
16006,211,2,332.8199999999998,Repeat
16007,48,7,3053.0599999999963,Repeat
16008,24,15,5339.130000000005,Repeat
16009,22,4,972.1099999999999,Repeat
16010,246,11,1694.8600000000015,Repeat
16011,8,29,5601.009999999997,Repeat
16012,35,5,2978.5899999999997,Repeat
16013,4,84,56078.44000000004,Repeat
16014,38,5,1100.2800000000009,Repeat
16015,4,3,704.5499999999996,Repeat
16016,3,11,2083.400000000002,Repeat
16017,47,5,1545.5800000000002,Repeat
16018,39,4,698.1299999999999,Repeat
16019,47,27,17329.159999999996,Repeat
16020,17,3,851.0100000000001,Repeat
16021,395,2,487.02999999999986,Repeat
16022,260,1,602.6300000000001,One-time
16023,46,3,719.81,Repeat
16024,12,3,483.99000000000035,Repeat
16025,30,1,439.66,One-time
16026,43,1,236.09000000000006,One-time
16027,92,15,2048.3600000000006,Repeat
16028,596,1,82.2,One-time
16029,39,107,117763.62000000014,Repeat
16030,310,1,331.24000000000007,One-time
16031,92,2,547.9,Repeat
16032,456,6,1965.72,Repeat
16033,6,27,10608.809999999972,Repeat
16034,196,6,911.3199999999998,Repeat
16035,560,1,217.73,One-time
16036,87,4,2556.840000000002,Repeat
16037,270,5,1509.3400000000008,Repeat
16038,8,3,471.7799999999999,Repeat
16039,424,2,456.3999999999999,Repeat
16040,65,7,2416.899999999999,Repeat
16041,31,3,3166.4,Repeat
16042,22,8,2245.3199999999993,Repeat
16043,38,8,1856.5900000000001,Repeat
16044,435,1,340.84,One-time
16045,120,8,3434.929999999999,Repeat
16046,562,1,235.78,One-time
16047,682,1,107.14,One-time
16048,373,4,818.7899999999998,Repeat
16049,40,6,1852.1500000000021,Repeat
16050,174,3,300.7,Repeat
16051,682,1,188.44,One-time
16052,54,1,362.06000000000006,One-time
16053,33,6,3634.840000000004,Repeat
16054,145,4,2111.8800000000015,Repeat
16055,221,1,134.8,One-time
16056,45,1,650.7500000000001,One-time
16057,16,10,3854.8500000000017,Repeat
16058,406,1,62.7,One-time
16059,66,12,3053.5699999999993,Repeat
16060,401,3,541.9499999999999,Repeat
16061,431,1,89.65,One-time
16062,10,8,2863.45,Repeat
16063,260,1,335.32000000000005,One-time
16064,725,1,109.31000000000003,One-time
16065,365,8,1992.1300000000022,Repeat
16066,17,5,1521.04,Repeat
16067,563,3,3269.11,Repeat
16068,594,1,115.73000000000002,One-time
16069,418,1,457.7000000000001,One-time
16070,22,2,852.15,Repeat
16071,45,4,1076.7999999999997,Repeat
16072,288,4,4180.089999999997,Repeat
16073,297,1,122.39999999999999,One-time
16074,390,1,252.49999999999994,One-time
16075,503,2,736.93,Repeat
16076,3,10,2234.729999999999,Repeat
16077,626,1,2300.4,One-time
16078,284,2,362.99,Repeat
16079,17,3,1352.0000000000002,Repeat
16080,82,4,602.5599999999998,Repeat
16081,56,8,4278.960000000003,Repeat
16082,670,1,106.75000000000001,One-time
16083,101,4,2351.4199999999996,Repeat
16084,299,1,436.17999999999995,One-time
16085,23,12,2341.0300000000016,Repeat
16086,59,10,2687.73,Repeat
16087,389,5,1739.92,Repeat
16088,576,2,1437.43,Repeat
16089,386,2,263.49,Repeat
16090,624,1,180.56,One-time
16091,155,2,315.06000000000006,Repeat
16092,115,6,1587.9400000000007,Repeat
16093,107,1,17.0,One-time
16094,12,11,3695.5599999999995,Repeat
16095,456,1,447.05000000000007,One-time
16096,264,4,1584.97,Repeat
16097,240,1,185.05,One-time
16098,88,14,4010.6999999999994,Repeat
16099,50,7,1573.1999999999994,Repeat
16100,463,1,582.6400000000001,One-time
16101,71,4,3229.160000000002,Repeat
16102,42,3,1842.1400000000003,Repeat
16103,7,22,6191.710000000004,Repeat
16104,62,9,2774.460000000002,Repeat
16105,249,5,2386.1900000000005,Repeat
16106,66,1,108.38,One-time
16107,18,7,3204.16,Repeat
16108,85,4,2235.9200000000014,Repeat
16109,219,3,939.48,Repeat
16110,45,4,1781.5900000000006,Repeat
16111,428,1,549.33,One-time
16112,143,4,195.74,Repeat
16113,183,1,161.38000000000002,One-time
16114,171,1,135.75000000000003,One-time
16115,10,12,2553.799999999997,Repeat
16116,212,1,612.7800000000001,One-time
16117,190,3,654.3999999999997,Repeat
16118,653,1,4376.25,One-time
16119,8,8,1720.8100000000002,Repeat
16120,59,6,2967.5100000000007,Repeat
16121,57,5,1450.0400000000009,Repeat
16122,73,6,895.62,Repeat
16123,52,1,307.78,One-time
16124,317,4,1772.4900000000011,Repeat
16125,367,14,4292.349999999997,Repeat
16126,29,15,14644.599999999999,Repeat
16127,39,2,801.3100000000001,Repeat
16128,18,11,3801.050000000001,Repeat
16129,407,3,1396.0500000000006,Repeat
16130,422,4,987.48,Repeat
16131,52,12,9957.419999999993,Repeat
16132,544,2,664.2000000000002,Repeat
16133,4,56,22992.25999999999,Repeat
16134,22,5,2145.34,Repeat
16135,263,2,819.4500000000002,Repeat
16136,60,4,946.8000000000003,Repeat
16137,680,1,422.7,One-time
16138,379,3,910.3499999999998,Repeat
16139,19,5,1111.15,Repeat
16140,66,3,1433.4600000000003,Repeat
16141,88,2,955.9400000000003,Repeat
16142,250,1,535.3400000000001,One-time
16143,3,12,4555.080000000002,Repeat
16144,247,1,175.2,One-time
16145,9,19,6805.439999999999,Repeat
16146,157,4,946.38,Repeat
16147,134,5,2398.91,Repeat
16148,296,2,386.62,Repeat
16149,5,3,422.2199999999999,Repeat
16150,43,10,4002.17,Repeat
16152,269,1,1829.04,One-time
16153,50,11,5133.489999999998,Repeat
16155,382,5,796.9000000000002,Repeat
16156,9,20,6188.180000000002,Repeat
16157,16,3,656.6899999999999,Repeat
16158,522,9,628.3199999999999,Repeat
16159,282,4,1232.7899999999997,Repeat
16160,65,2,1025.4400000000005,Repeat
16161,2,43,12580.059999999958,Repeat
16162,252,1,37.4,One-time
16163,232,6,2407.98,Repeat
16164,17,3,822.4800000000001,Repeat
16165,505,1,79.9,One-time
16166,428,2,435.8300000000001,Repeat
16167,414,5,1386.1200000000001,Repeat
16168,11,66,10360.669999999991,Repeat
16169,8,4,1822.9700000000003,Repeat
16170,51,20,6869.000000000004,Repeat
16171,59,1,73.2,One-time
16172,95,8,1884.5500000000009,Repeat
16173,16,6,1418.3199999999993,Repeat
