customer_id,Recency,Frequency,Monetary,RecencyBucket,FrequencyBucket
15490.0,430,1,210.84999999999997,180+,1
15491.0,95,6,3100.0900000000015,91-180,6+
15492.0,28,2,659.4599999999999,0-30,2-3
15493.0,33,9,4121.679999999988,31-60,6+
15494.0,21,5,3702.6000000000013,0-30,4-5
15495.0,379,1,246.49999999999997,180+,1
15496.0,631,1,146.14,180+,1
15497.0,18,9,8657.38999999999,0-30,6+
15498.0,3,44,24972.86,0-30,6+
15499.0,724,1,158.64999999999998,180+,1
15500.0,8,4,1131.5600000000004,0-30,4-5
15501.0,405,2,399.9499999999998,180+,2-3
15502.0,16,14,13003.869999999999,0-30,6+
15503.0,363,2,257.2999999999999,180+,2-3
15504.0,81,4,402.7,61-90,4-5
15505.0,53,5,3610.9600000000005,31-60,4-5
15506.0,23,6,2030.3299999999986,0-30,6+
15507.0,172,1,475.85999999999996,91-180,1
15508.0,189,6,1000.2700000000003,180+,6+
15509.0,380,1,152.41,180+,1
15510.0,331,1,250.0,180+,1
15511.0,12,5,900.5300000000001,0-30,4-5
15512.0,156,4,331.58000000000004,91-180,4-5
15513.0,33,35,26437.05000000003,31-60,6+
15514.0,12,18,6392.059999999997,0-30,6+
15515.0,387,1,171.81,180+,1
15516.0,45,3,62.43,31-60,2-3
15517.0,233,1,267.03000000000003,180+,1
15518.0,64,15,4189.989999999994,61-90,6+
15519.0,383,2,344.60999999999996,180+,2-3
15520.0,2,1,343.5,0-30,1
15521.0,40,16,7098.239999999993,31-60,6+
15522.0,33,2,397.98999999999995,31-60,2-3
15523.0,84,16,17259.190000000006,61-90,6+
15524.0,25,2,591.4,0-30,2-3
15525.0,2,4,890.2200000000003,0-30,4-5
15526.0,33,2,148.44000000000003,31-60,2-3
15527.0,19,23,5554.889999999996,0-30,6+
15528.0,254,1,229.32999999999993,180+,1
15529.0,23,12,4783.659999999992,0-30,6+
15530.0,22,5,1808.6799999999998,0-30,4-5
15531.0,8,2,1972.3899999999996,0-30,2-3
15532.0,25,10,3738.8499999999945,0-30,6+
15533.0,19,3,807.5699999999997,0-30,2-3
15534.0,726,1,162.25,180+,1
15535.0,173,6,1044.3700000000015,91-180,6+
15536.0,409,1,259.09000000000003,180+,1
15537.0,163,1,110.92000000000003,91-180,1
15538.0,538,6,3358.4,180+,6+
15539.0,7,1,538.46,0-30,1
15540.0,11,2,460.68,0-30,2-3
15541.0,114,1,85.13000000000002,91-180,1
15542.0,512,3,855.7100000000008,180+,2-3
15543.0,288,2,242.26000000000002,180+,2-3
15544.0,9,20,7807.890000000011,0-30,6+
15545.0,54,2,288.9699999999999,31-60,2-3
15546.0,607,2,1079.1,180+,2-3
15547.0,7,26,10057.050000000001,0-30,6+
15548.0,596,1,158.09,180+,1
15549.0,77,8,2334.16,61-90,6+
15550.0,4,12,2211.0499999999984,0-30,6+
15551.0,37,7,1679.810000000001,31-60,6+
15552.0,217,2,252.51999999999995,180+,2-3
15553.0,60,1,428.9299999999999,31-60,1
15554.0,278,1,217.2,180+,1
15555.0,12,36,11243.910000000064,0-30,6+
15556.0,24,1,279.77,0-30,1
15557.0,29,1,468.9100000000001,0-30,1
15558.0,639,1,202.67999999999998,180+,1
15559.0,568,1,1109.3999999999999,180+,1
15560.0,398,2,153.51999999999998,180+,2-3
15561.0,12,8,1934.3899999999996,0-30,6+
15562.0,352,3,671.4300000000001,180+,2-3
15563.0,22,7,2859.4599999999964,0-30,6+
15564.0,463,2,70.74000000000001,180+,2-3
15565.0,50,2,173.16000000000005,31-60,2-3
15566.0,393,2,227.87000000000003,180+,2-3
15567.0,19,1,186.01000000000002,0-30,1
15568.0,3,3,758.2899999999998,0-30,2-3
15569.0,104,10,3583.4500000000016,91-180,6+
15570.0,7,25,8736.489999999987,0-30,6+
15571.0,12,14,3892.3499999999967,0-30,6+
15572.0,5,10,3965.200000000001,0-30,6+
15573.0,32,5,1188.4200000000012,31-60,4-5
15574.0,178,6,1101.4400000000007,91-180,6+
15575.0,620,1,30.099999999999998,180+,1
15576.0,38,1,921.3700000000001,31-60,1
15577.0,151,5,396.02999999999986,91-180,4-5
15578.0,162,1,127.1,91-180,1
15579.0,69,5,1250.6300000000012,61-90,4-5
15580.0,377,8,1375.39,180+,6+
15581.0,121,38,7480.3999999999905,91-180,6+
15582.0,25,3,682.9100000000002,0-30,2-3
15583.0,376,1,95.96000000000001,180+,1
15584.0,24,6,1268.2000000000016,0-30,6+
15585.0,177,1,455.30000000000007,91-180,1
15586.0,593,3,1139.1,180+,2-3
15587.0,50,7,1522.0799999999995,31-60,6+
15588.0,678,1,579.6,180+,1
15589.0,256,3,478.53,180+,2-3
15590.0,382,5,1496.6000000000001,180+,4-5
15591.0,583,3,217.9,180+,2-3
15592.0,47,1,388.58,31-60,1
15593.0,71,1,199.8,61-90,1
15594.0,16,5,1771.78,0-30,4-5
15595.0,488,1,357.59999999999997,180+,1
15596.0,101,9,2727.72,91-180,6+
15597.0,35,2,563.3700000000001,31-60,2-3
15598.0,53,2,548.0199999999999,31-60,2-3
15599.0,27,3,1250.0600000000002,0-30,2-3
15600.0,428,4,1199.3100000000002,180+,4-5
15601.0,11,30,14191.74000000002,0-30,6+
15602.0,8,16,3137.9599999999996,0-30,6+
15603.0,79,2,88.48,61-90,2-3
15604.0,52,1,216.39000000000001,31-60,1
15605.0,36,9,1741.95,31-60,6+
15606.0,61,17,5230.989999999998,61-90,6+
15607.0,337,9,1708.9699999999998,180+,6+
15608.0,28,5,1785.98,0-30,4-5
15609.0,184,1,298.48,180+,1
15610.0,52,1,112.46,31-60,1
15611.0,10,26,2997.2799999999993,0-30,6+
15612.0,36,2,195.15,31-60,2-3
15613.0,610,1,433.7199999999999,180+,1
15614.0,438,4,3147.359999999999,180+,4-5
15615.0,10,47,21373.969999999947,0-30,6+
15616.0,438,1,317.11000000000007,180+,1
15617.0,396,3,828.5500000000002,180+,2-3
15618.0,33,4,776.8510000000002,31-60,4-5
15619.0,11,1,336.4,0-30,1
15620.0,57,4,1942.3600000000008,31-60,4-5
15621.0,4,4,1293.0300000000002,0-30,4-5
15622.0,43,17,7852.609999999994,31-60,6+
15623.0,141,8,2437.050000000002,91-180,6+
15624.0,117,4,588.1300000000001,91-180,4-5
15625.0,104,9,3236.4,91-180,6+
15626.0,75,3,1067.5200000000002,61-90,2-3
15627.0,457,2,566.8999999999999,180+,2-3
15628.0,5,17,5333.079999999998,0-30,6+
15629.0,450,4,2240.900000000001,180+,4-5
15630.0,45,3,1481.3999999999994,31-60,2-3
15631.0,642,1,596.67,180+,1
15632.0,16,8,3285.310000000001,0-30,6+
15633.0,509,13,4335.959999999997,180+,6+
15634.0,17,2,554.6500000000001,0-30,2-3
15635.0,396,1,100.35,180+,1
15636.0,90,4,1444.5800000000006,61-90,4-5
15637.0,53,5,797.5900000000003,31-60,4-5
15638.0,379,6,2265.2,180+,6+
15639.0,134,3,1065.08,91-180,2-3
15640.0,4,29,23494.31000000004,0-30,6+
15641.0,105,12,5345.549999999995,91-180,6+
15642.0,730,1,105.77999999999999,180+,1
15643.0,192,3,664.0000000000002,180+,2-3
15644.0,166,4,803.5399999999997,91-180,4-5
15645.0,19,3,1055.1699999999994,0-30,2-3
15646.0,158,5,784.8100000000005,91-180,4-5
15647.0,415,1,169.0,180+,1
15648.0,204,2,639.5,180+,2-3
15649.0,336,4,1660.35,180+,4-5
15650.0,522,2,553.88,180+,2-3
15651.0,37,5,1259.0599999999997,31-60,4-5
15652.0,91,5,1405.9399999999998,91-180,4-5
15653.0,93,2,877.44,91-180,2-3
15654.0,9,2,922.5300000000003,0-30,2-3
15655.0,243,1,560.6700000000001,180+,1
15656.0,45,4,748.5000000000001,31-60,4-5
15657.0,23,1,30.0,0-30,1
15658.0,190,8,2117.270000000001,180+,6+
15659.0,44,3,532.4900000000001,31-60,2-3
15660.0,25,15,2603.690000000001,0-30,6+
15661.0,317,8,1215.95,180+,6+
15662.0,661,2,283.73,180+,2-3
15663.0,106,1,138.14000000000001,91-180,1
15664.0,51,4,1254.0300000000002,31-60,4-5
15665.0,168,5,3987.0700000000006,91-180,4-5
15666.0,472,2,632.94,180+,2-3
15667.0,40,1,301.32000000000005,31-60,1
15668.0,218,1,76.32000000000002,180+,1
15669.0,40,4,684.34,31-60,4-5
15670.0,297,2,325.20000000000005,180+,2-3
15671.0,19,7,2657.1300000000006,0-30,6+
15672.0,725,1,45.30000000000001,180+,1
15673.0,88,9,6204.319999999993,61-90,6+
15674.0,73,13,6948.23,61-90,6+
15675.0,81,4,542.04,61-90,4-5
15676.0,19,3,3435.7599999999998,0-30,2-3
15677.0,49,3,1305.63,31-60,2-3
15678.0,53,3,1825.9399999999994,31-60,2-3
15679.0,24,4,781.2799999999999,0-30,4-5
15680.0,9,10,4028.689999999998,0-30,6+
15681.0,25,14,2989.700000000001,0-30,6+
15682.0,599,2,318.23999999999995,180+,2-3
15683.0,117,2,524.54,91-180,2-3
15684.0,547,3,173.95,180+,2-3
15685.0,450,1,55.98000000000001,180+,1
15686.0,420,1,90.0,180+,1
15687.0,9,9,2993.099999999999,0-30,6+
15688.0,419,1,190.56999999999996,180+,1
15689.0,120,3,521.0300000000001,91-180,2-3
15690.0,4,2,239.76000000000002,0-30,2-3
15691.0,252,4,571.3,180+,4-5
15692.0,28,1,191.04000000000002,0-30,1
15693.0,659,1,37.5,180+,1
15694.0,1,24,9978.47999999999,0-30,6+
15695.0,267,4,1131.0399999999997,180+,4-5
15696.0,33,13,3881.2199999999966,31-60,6+
15697.0,690,1,246.75,180+,1
15698.0,624,1,46.2,180+,1
15699.0,18,1,309.6499999999999,0-30,1
15700.0,172,2,696.6799999999996,91-180,2-3
15701.0,2,4,1529.0,0-30,4-5
15702.0,476,2,140.39,180+,2-3
15703.0,265,1,211.5,180+,1
15704.0,140,6,3734.6600000000017,91-180,6+
15705.0,201,1,143.10000000000002,180+,1
15706.0,64,4,1060.56,61-90,4-5
15707.0,35,4,916.9800000000001,31-60,4-5
15708.0,41,9,3887.1499999999996,31-60,6+
15709.0,284,2,327.85,180+,2-3
15710.0,417,1,898.8700000000005,180+,1
15711.0,557,2,420.25,180+,2-3
15712.0,9,12,3472.4099999999985,0-30,6+
15713.0,143,4,839.6400000000002,91-180,4-5
15714.0,12,5,783.9600000000002,0-30,4-5
15715.0,556,5,658.0200000000001,180+,4-5
15716.0,146,11,2485.2599999999993,91-180,6+
15717.0,234,5,607.0000000000002,180+,4-5
15718.0,540,1,293.78999999999996,180+,1
15719.0,33,31,10195.969999999936,31-60,6+
15720.0,24,2,739.2200000000003,0-30,2-3
15721.0,12,1,471.3999999999999,0-30,1
15722.0,36,11,5234.0,31-60,6+
15723.0,365,4,930.7000000000005,180+,4-5
15724.0,201,3,310.85,180+,2-3
15725.0,15,1,415.2500000000001,0-30,1
15726.0,390,1,321.9100000000001,180+,1
15727.0,17,15,9371.709999999988,0-30,6+
15728.0,380,2,544.6,180+,2-3
15729.0,213,3,192.55,180+,2-3
15730.0,66,5,1726.5800000000006,61-90,4-5
15731.0,554,1,125.3,180+,1
15732.0,212,10,1543.9700000000003,180+,6+
15733.0,283,1,162.30000000000004,180+,1
15734.0,115,4,2263.2999999999997,91-180,4-5
15735.0,421,1,327.67999999999995,180+,1
15736.0,435,2,1767.1200000000003,180+,2-3
15737.0,15,8,1188.12,0-30,6+
15738.0,19,41,13043.320000000009,0-30,6+
15739.0,66,1,449.12,61-90,1
15740.0,49,1,154.88,31-60,1
15741.0,458,2,208.62,180+,2-3
15742.0,619,1,156.86999999999998,180+,1
15743.0,16,4,775.9600000000003,0-30,4-5
15744.0,78,1,34.8,61-90,1
15745.0,19,4,1094.59,0-30,4-5
15746.0,134,1,196.87999999999997,91-180,1
15747.0,13,9,2499.8099999999995,0-30,6+
15748.0,40,3,609.8100000000002,31-60,2-3
15749.0,235,3,44534.3,180+,2-3
15750.0,3,18,6452.990999999984,0-30,6+
15751.0,461,11,1380.4400000000005,180+,6+
15752.0,40,9,3924.910000000008,31-60,6+
15753.0,305,1,79.2,180+,1
15754.0,51,9,3037.609999999999,31-60,6+
15755.0,10,17,5993.119999999987,0-30,6+
15756.0,61,4,528.0099999999995,61-90,4-5
15757.0,66,6,2940.3599999999983,61-90,6+
15758.0,25,1,205.25,0-30,1
15759.0,218,7,830.93,180+,6+
15760.0,631,2,13916.34,180+,2-3
15761.0,443,1,143.05,180+,1
15762.0,65,2,583.75,61-90,2-3
15763.0,32,2,1086.9200000000003,31-60,2-3
15764.0,88,8,4503.08,61-90,6+
15765.0,667,1,370.6299999999999,180+,1
15766.0,64,3,831.0600000000002,61-90,2-3
15768.0,116,34,15308.89,91-180,6+
15769.0,7,46,88612.51999999999,0-30,6+
15770.0,613,1,321.45000000000005,180+,1
15771.0,604,3,1006.5400000000002,180+,2-3
15772.0,418,1,280.88000000000005,180+,1
15773.0,6,2,774.5200000000001,0-30,2-3
15774.0,69,6,1288.3400000000004,61-90,6+
15775.0,245,2,150.5,180+,2-3
15776.0,133,1,241.62000000000003,91-180,1
15777.0,241,7,1762.6100000000001,180+,6+
15778.0,431,1,307.95000000000005,180+,1
15779.0,463,2,124.08,180+,2-3
15780.0,184,3,475.2800000000001,180+,2-3
15781.0,25,3,345.4600000000001,0-30,2-3
15782.0,10,4,4014.0999999999995,0-30,4-5
15783.0,11,1,246.30000000000004,0-30,1
15784.0,468,2,848.3299999999999,180+,2-3
15785.0,33,16,5969.929999999996,31-60,6+
15786.0,46,5,8501.619999999994,31-60,4-5
15787.0,26,3,933.26,0-30,2-3
15788.0,509,1,221.83000000000004,180+,1
15789.0,358,6,1962.0099999999989,180+,6+
15790.0,10,1,218.74999999999997,0-30,1
15791.0,44,5,3608.340000000001,31-60,4-5
15792.0,400,2,933.8400000000001,180+,2-3
15793.0,15,8,2399.5699999999997,0-30,6+
15794.0,736,2,777.0000000000001,180+,2-3
15795.0,150,8,1979.8699999999997,91-180,6+
15796.0,1,17,5171.6299999999965,0-30,6+
15797.0,113,6,2821.08,91-180,6+
15798.0,493,3,1535.3700000000001,180+,2-3
15799.0,76,4,1421.3399999999995,61-90,4-5
15800.0,107,7,1227.07,91-180,6+
15801.0,46,3,1063.9499999999998,31-60,2-3
15802.0,143,1,451.42,91-180,1
15803.0,51,4,1929.66,31-60,4-5
15804.0,1,13,4206.389999999997,0-30,6+
15805.0,23,30,10148.929999999993,0-30,6+
15806.0,46,3,784.5799999999999,31-60,2-3
15807.0,50,5,1817.52,31-60,4-5
15808.0,306,21,17180.25000000004,180+,6+
15809.0,36,7,1274.4400000000007,31-60,6+
15810.0,79,8,2999.04,61-90,6+
15811.0,22,7,3486.1499999999983,0-30,6+
15812.0,107,12,5201.4699999999975,91-180,6+
15813.0,208,2,1303.9099999999999,180+,2-3
15814.0,17,6,2634.4400000000005,0-30,6+
15815.0,64,5,2100.6000000000004,61-90,4-5
15816.0,542,2,144.15,180+,2-3
15817.0,421,3,2766.399999999999,180+,2-3
15818.0,588,1,340.5,180+,1
15819.0,49,10,3934.7900000000004,31-60,6+
15820.0,320,1,206.98000000000002,180+,1
15821.0,44,2,570.96,31-60,2-3
15822.0,3,6,1840.0599999999995,0-30,6+
15823.0,372,3,3882.1700000000005,180+,2-3
15824.0,453,2,890.9399999999997,180+,2-3
15825.0,172,1,532.94,91-180,1
15826.0,56,4,2598.28,31-60,4-5
15827.0,73,28,3603.140000000001,61-90,6+
15828.0,375,1,1108.8199999999997,180+,1
15829.0,99,2,636.14,91-180,2-3
15830.0,38,1,576.0,31-60,1
15831.0,58,3,794.6399999999999,31-60,2-3
15832.0,254,1,836.7899999999998,180+,1
15833.0,738,1,80.39999999999999,180+,1
15834.0,70,7,3764.3899999999967,61-90,6+
15835.0,44,4,954.0899999999996,31-60,4-5
15836.0,50,1,137.37,31-60,1
15837.0,65,2,777.0099999999999,61-90,2-3
15838.0,11,34,73205.49999999993,0-30,6+
15839.0,33,3,1048.4900000000002,31-60,2-3
15840.0,59,2,355.56,31-60,2-3
15841.0,73,9,2742.4099999999994,61-90,6+
15842.0,393,2,548.8000000000001,180+,2-3
15843.0,304,1,118.95,180+,1
15844.0,46,1,130.74,31-60,1
15845.0,18,11,4426.280000000001,0-30,6+
15846.0,385,1,107.01000000000002,180+,1
15847.0,38,5,822.5700000000003,31-60,4-5
15848.0,622,1,137.99,180+,1
15850.0,19,6,1006.7500000000001,0-30,6+
15851.0,527,1,109.72999999999999,180+,1
15852.0,187,3,257.26,180+,2-3
15853.0,52,1,110.80000000000001,31-60,1
15854.0,4,21,5578.279999999993,0-30,6+
15855.0,137,6,1052.7200000000003,91-180,6+
15856.0,4,52,32275.950000000135,0-30,6+
15857.0,19,2,570.48,0-30,2-3
15858.0,16,13,3552.409999999992,0-30,6+
15859.0,432,1,438.46,180+,1
15860.0,41,17,2361.300000000004,31-60,6+
15861.0,12,12,4369.200000000006,0-30,6+
15862.0,8,13,2512.2900000000013,0-30,6+
15863.0,26,5,355.09999999999985,0-30,4-5
15864.0,22,7,2180.7599999999998,0-30,6+
15865.0,41,5,2241.4199999999996,31-60,4-5
15866.0,101,1,211.88999999999996,91-180,1
15867.0,5,31,8923.299999999981,0-30,6+
15868.0,583,1,94.53,180+,1
15869.0,277,3,321.11,180+,2-3
15870.0,33,4,857.4599999999995,31-60,4-5
15871.0,437,1,33.099999999999994,180+,1
15872.0,15,4,729.2499999999997,0-30,4-5
15873.0,500,4,313.91999999999996,180+,4-5
15874.0,64,21,11284.759999999995,61-90,6+
15875.0,646,1,108.51999999999998,180+,1
15876.0,409,2,1449.1399999999996,180+,2-3
15877.0,2,2,490.33,0-30,2-3
15878.0,562,2,330.7699999999999,180+,2-3
15879.0,404,4,1137.7999999999997,180+,4-5
15880.0,369,1,329.0299999999999,180+,1
15881.0,312,5,501.39,180+,4-5
15882.0,199,8,1124.6599999999996,180+,6+
15883.0,2,2,396.47999999999996,0-30,2-3
15884.0,432,2,244.60000000000005,180+,2-3
15885.0,93,15,1951.82,91-180,6+
15886.0,60,4,1052.8700000000001,31-60,4-5
15887.0,407,3,1027.15,180+,2-3
15888.0,81,3,429.16,61-90,2-3
15889.0,157,8,1427.6000000000008,91-180,6+
15890.0,395,5,535.65,180+,4-5
15891.0,227,1,511.67999999999995,180+,1
15892.0,669,1,128.20000000000002,180+,1
15893.0,482,1,305.2800000000001,180+,1
15894.0,253,2,258.25,180+,2-3
15895.0,150,1,179.17,91-180,1
15897.0,194,2,208.59,180+,2-3
15898.0,1,25,4996.4499999999925,0-30,6+
15899.0,369,1,56.25,180+,1
15900.0,24,4,886.5699999999997,0-30,4-5
15901.0,17,7,687.7199999999998,0-30,6+
15902.0,380,1,145.01000000000002,180+,1
15903.0,10,12,8939.840000000002,0-30,6+
15904.0,8,1,164.68,0-30,1
15905.0,543,1,114.69000000000003,180+,1
15906.0,20,10,2530.1899999999987,0-30,6+
15907.0,4,3,882.7199999999997,0-30,2-3
15908.0,491,2,758.62,180+,2-3
15909.0,174,1,191.94,91-180,1
15910.0,1,15,2661.169999999999,0-30,6+
15911.0,624,8,1700.2400000000016,180+,6+
15912.0,178,9,1074.6999999999998,91-180,6+
15913.0,534,1,6.300000000000002,180+,1
15914.0,378,2,205.98999999999995,180+,2-3
15915.0,402,1,364.4499999999999,180+,1
15916.0,16,13,3145.2399999999975,0-30,6+
15917.0,248,5,530.1699999999996,180+,4-5
15918.0,191,3,582.8799999999999,180+,2-3
15919.0,20,2,525.6899999999995,0-30,2-3
15920.0,154,9,569.1400000000004,91-180,6+
15921.0,173,4,775.2599999999999,91-180,4-5
15922.0,373,1,369.50000000000006,180+,1
15923.0,373,1,127.08000000000003,180+,1
15924.0,731,1,102.82000000000001,180+,1
15925.0,194,1,207.15,180+,1
15926.0,542,1,134.44,180+,1
15927.0,647,1,106.54000000000003,180+,1
15928.0,656,1,293.53000000000003,180+,1
15929.0,644,1,594.0,180+,1
15930.0,67,1,426.63000000000017,61-90,1
15931.0,428,1,239.9,180+,1
15932.0,4,8,2495.870000000001,0-30,6+
15933.0,21,3,1107.4600000000003,0-30,2-3
15934.0,418,2,2190.66,180+,2-3
15935.0,239,2,416.8600000000001,180+,2-3
15936.0,379,2,282.7900000000001,180+,2-3
15937.0,64,1,145.35000000000002,61-90,1
15938.0,112,9,734.81,91-180,6+
15939.0,90,16,9060.39,61-90,6+
15940.0,311,1,35.8,180+,1
15941.0,637,1,405.0,180+,1
15942.0,134,1,337.44,91-180,1
15943.0,650,2,271.28999999999996,180+,2-3
15944.0,277,4,2164.2400000000007,180+,4-5
15945.0,365,4,646.27,180+,4-5
15946.0,503,3,2304.1799999999994,180+,2-3
15947.0,83,1,1708.2400000000002,61-90,1
15948.0,8,3,1509.0900000000001,0-30,2-3
15949.0,17,2,364.7199999999999,0-30,2-3
15950.0,32,10,7120.910000000008,31-60,6+
15951.0,9,3,1013.17,0-30,2-3
15952.0,34,4,781.9099999999999,31-60,4-5
15953.0,15,18,3440.3399999999992,0-30,6+
15954.0,589,1,190.74999999999997,180+,1
15955.0,24,22,8085.980000000002,0-30,6+
15956.0,551,2,617.6,180+,2-3
15957.0,32,3,921.25,31-60,2-3
15958.0,74,4,462.11999999999995,61-90,4-5
15959.0,682,3,542.8899999999999,180+,2-3
15960.0,374,4,410.94999999999993,180+,4-5
15961.0,379,1,451.28999999999996,180+,1
15962.0,449,1,289.48,180+,1
15963.0,20,2,470.7600000000001,0-30,2-3
15964.0,663,1,269.21,180+,1
15965.0,17,13,2771.9399999999996,0-30,6+
15966.0,451,1,426.5300000000001,180+,1
15967.0,23,12,2966.000000000001,0-30,6+
15968.0,388,1,404.5499999999999,180+,1
15969.0,3,5,1127.0500000000002,0-30,4-5
15970.0,304,2,1017.3199999999996,180+,2-3
15971.0,18,18,5902.83,0-30,6+
15972.0,456,5,1769.3300000000015,180+,4-5
15973.0,367,3,680.62,180+,2-3
15974.0,39,7,3442.15,31-60,6+
15975.0,84,1,371.01000000000005,61-90,1
15976.0,165,6,1694.410000000002,91-180,6+
15977.0,17,2,1054.7299999999996,0-30,2-3
15978.0,77,3,3279.4200000000014,61-90,2-3
15979.0,603,1,329.21999999999997,180+,1
15980.0,89,7,6543.680000000002,61-90,6+
15981.0,25,21,9362.770000000004,0-30,6+
15982.0,605,1,324.50999999999993,180+,1
15983.0,22,8,3110.3699999999994,0-30,6+
15984.0,3,30,8393.019999999984,0-30,6+
15985.0,123,7,2715.279999999999,91-180,6+
15986.0,30,2,354.4200000000001,0-30,2-3
15987.0,12,8,1535.9900000000005,0-30,6+
15988.0,19,3,738.8900000000001,0-30,2-3
15989.0,376,2,368.3099999999997,180+,2-3
15990.0,44,7,1997.7500000000002,31-60,6+
15991.0,534,1,150.55,180+,1
15992.0,4,3,896.5999999999998,0-30,2-3
15993.0,9,7,2777.6699999999987,0-30,6+
15994.0,55,3,1175.6799999999996,31-60,2-3
15995.0,414,1,694.5400000000003,180+,1
15996.0,88,7,1386.4,61-90,6+
15998.0,37,16,8274.139999999989,31-60,6+
15999.0,736,1,20.4,180+,1
16000.0,3,3,12393.699999999999,0-30,2-3
16001.0,381,1,583.3900000000001,180+,1
16002.0,625,1,169.21,180+,1
16003.0,30,10,5613.829999999996,0-30,6+
16004.0,475,5,2146.390000000001,180+,4-5
16005.0,12,10,2365.4900000000002,0-30,6+
16006.0,211,2,332.8199999999998,180+,2-3
16007.0,48,7,3053.0599999999963,31-60,6+
16008.0,24,15,5339.130000000005,0-30,6+
16009.0,22,4,972.1099999999999,0-30,4-5
16010.0,246,11,1694.8600000000015,180+,6+
16011.0,8,29,5601.009999999997,0-30,6+
16012.0,35,5,2978.5899999999997,31-60,4-5
16013.0,4,84,56078.44000000004,0-30,6+
16014.0,38,5,1100.2800000000009,31-60,4-5
16015.0,4,3,704.5499999999996,0-30,2-3
16016.0,3,11,2083.400000000002,0-30,6+
16017.0,47,5,1545.5800000000002,31-60,4-5
16018.0,39,4,698.1299999999999,31-60,4-5
16019.0,47,27,17329.159999999996,31-60,6+
16020.0,17,3,851.0100000000001,0-30,2-3
16021.0,395,2,487.02999999999986,180+,2-3
16022.0,260,1,602.6300000000001,180+,1
16023.0,46,3,719.81,31-60,2-3
16024.0,12,3,483.99000000000035,0-30,2-3
16025.0,30,1,439.66,0-30,1
16026.0,43,1,236.09000000000006,31-60,1
16027.0,92,15,2048.3600000000006,91-180,6+
16028.0,596,1,82.2,180+,1
16029.0,39,107,117763.62000000014,31-60,6+
16030.0,310,1,331.24000000000007,180+,1
16031.0,92,2,547.9,91-180,2-3
16032.0,456,6,1965.72,180+,6+
16033.0,6,27,10608.809999999972,0-30,6+
16034.0,196,6,911.3199999999998,180+,6+
16035.0,560,1,217.73,180+,1
16036.0,87,4,2556.840000000002,61-90,4-5
16037.0,270,5,1509.3400000000008,180+,4-5
16038.0,8,3,471.7799999999999,0-30,2-3
16039.0,424,2,456.3999999999999,180+,2-3
16040.0,65,7,2416.899999999999,61-90,6+
16041.0,31,3,3166.4,31-60,2-3
16042.0,22,8,2245.3199999999993,0-30,6+
16043.0,38,8,1856.5900000000001,31-60,6+
16044.0,435,1,340.84,180+,1
16045.0,120,8,3434.929999999999,91-180,6+
16046.0,562,1,235.78,180+,1
16047.0,682,1,107.14,180+,1
16048.0,373,4,818.79,180+,4-5
16049.0,40,6,1852.1500000000021,31-60,6+
16050.0,174,3,300.7,91-180,2-3
16051.0,682,1,188.44,180+,1
16052.0,54,1,362.06000000000006,31-60,1
16053.0,33,6,3634.840000000004,31-60,6+
16054.0,145,4,2111.880000000002,91-180,4-5
16055.0,221,1,134.8,180+,1
16056.0,45,1,650.7500000000001,31-60,1
16057.0,16,10,3854.8500000000017,0-30,6+
16058.0,406,1,62.7,180+,1
16059.0,66,12,3053.5699999999993,61-90,6+
16060.0,401,3,541.95,180+,2-3
16061.0,431,1,89.65,180+,1
16062.0,10,8,2863.45,0-30,6+
16063.0,260,1,335.32000000000005,180+,1
16064.0,725,1,109.31000000000003,180+,1
16065.0,365,8,1992.1300000000022,180+,6+
16066.0,17,5,1521.04,0-30,4-5
16067.0,563,3,3269.11,180+,2-3
16068.0,594,1,115.73000000000002,180+,1
16069.0,418,1,457.7000000000001,180+,1
16070.0,22,2,852.15,0-30,2-3
16071.0,45,4,1076.8,31-60,4-5
16072.0,288,4,4180.089999999997,180+,4-5
16073.0,297,1,122.4,180+,1
16074.0,390,1,252.49999999999994,180+,1
16075.0,503,2,736.93,180+,2-3
16076.0,3,10,2234.729999999999,0-30,6+
16077.0,626,1,2300.3999999999996,180+,1
16078.0,284,2,362.99,180+,2-3
16079.0,17,3,1352.0000000000002,0-30,2-3
16080.0,82,4,602.56,61-90,4-5
16081.0,56,8,4278.960000000003,31-60,6+
16082.0,670,1,106.75000000000001,180+,1
16083.0,101,4,2351.4199999999996,91-180,4-5
16084.0,299,1,436.17999999999995,180+,1
16085.0,23,12,2341.0300000000016,0-30,6+
16086.0,59,10,2687.73,31-60,6+
16087.0,389,5,1739.92,180+,4-5
16088.0,576,2,1437.43,180+,2-3
16089.0,386,2,263.49,180+,2-3
16090.0,624,1,180.56,180+,1
16091.0,155,2,315.06000000000006,91-180,2-3
16092.0,115,6,1587.9400000000007,91-180,6+
16093.0,107,1,17.0,91-180,1
16094.0,12,11,3695.5599999999995,0-30,6+
16095.0,456,1,447.05000000000007,180+,1
16096.0,264,4,1584.97,180+,4-5
16097.0,240,1,185.05,180+,1
16098.0,88,14,4010.7000000000003,61-90,6+
16099.0,50,7,1573.1999999999994,31-60,6+
16100.0,463,1,582.6400000000001,180+,1
16101.0,71,4,3229.160000000002,61-90,4-5
16102.0,42,3,1842.1400000000003,31-60,2-3
16103.0,7,22,6191.710000000004,0-30,6+
16104.0,62,9,2774.460000000002,61-90,6+
